name,x,y
,127.0275847,37.5519612
,127.0276036,37.5513957
,127.027488,37.5502897
,127.0279754,37.550078
,127.027869,37.5509335
,127.0262358,37.552901
,127.0311845,37.5556825
,127.0295353,37.5566507
,127.0281354,37.5554199
,127.0259614,37.5550975
,127.0260884,37.555621
,127.0271178,37.5554285
,127.0280567,37.5559983
상봉,127.0856555,37.5970314
함흥냉면,127.0329026,37.5782376
사쿠라멘,127.0443274,37.7217449
,127.1231538,37.5293916
,127.1199665,37.5297155
Burger King,127.0781654,37.6099579
내과-우리들연세내과,127.0781991,37.6097694
1469. 먹골역 4번출구 뒤,127.0780403,37.6099627
맥도날드,127.0950492,37.6066143
KFC,127.0780011,37.6114947
KFC,127.0763348,37.6479759
커피빈,127.0270033,37.5318778
하나은행,126.9981947,37.5692392
장수당약국,127.0453041,37.6811588
까치기사식당,127.079052,37.5936285
토종순대국,127.0790286,37.5933299
일번지식당,127.0787038,37.5931912
정원반점,127.078923,37.5932728
,127.0791572,37.5933333
,127.0791138,37.5933584
명품찹쌀꽈배기,127.0764664,37.6098233
병규돈가스,127.0767247,37.609785
창덕궁관리소,126.9907539,37.5782969
,127.0364766,37.7289244
,127.0372541,37.7292162
,127.0373382,37.7284978
,127.0356056,37.7293788
,127.0362548,37.7296281
,127.0465312,37.7250156
,127.0465383,37.724926
,127.0467316,37.7249893
,127.0457897,37.7193196
KB국민은행,127.0435514,37.7233012
,127.0440891,37.7236138
,127.0402932,37.7547376
,127.0397474,37.7318942
,127.0396634,37.7318471
,127.1549463,37.6298653
,127.1541604,37.6304388
뿌자,127.006655,37.5668041
스시오,127.0385104,37.731931
도쿄빙수,127.0385074,37.7318836
짬뽕상회,127.0385145,37.7318249
강동고등학교,127.1605728,37.5502217
,127.0223123,37.5654793
,127.0181238,37.5674903
바로약국,127.0432551,37.7278806
피자스쿨,127.0432543,37.7278224
이디야커피,127.0433894,37.7273077
,127.0423683,37.726258
낙원상가 지하식당가입구7,126.9880763,37.572544
,127.0170456,37.5671093
,127.0173535,37.5665791
,127.0170095,37.5665836
고향가정식백반,127.0399792,37.7307958
대학로파출소,127.006031,37.5785452
안국온누리약국1F,127.0252504,37.6413349
24시콩나물국밥,127.0245443,37.641875
엄마손꼬리곰탕     7000원,127.0247252,37.6420069
팔천포차,127.0243012,37.6416223
강북종합시장,127.0253787,37.6413338
우리은행,127.0271511,37.6396459
24시사우나 한국관광나이트,127.0269882,37.6401451
,127.0267708,37.6400439
신한은행,127.0275977,37.6397293
,127.026755,37.6400388
통닭1977,127.0290816,37.6410053
,127.1559414,37.6161245
,127.1560259,37.6200996
,127.1567137,37.6187064
삼곡사,126.9907556,37.6126047
,127.0221089,37.5706508
,127.0202983,37.5705677
,127.1790292,37.5753848
,127.179842,37.5722503
화양백화점약국,127.0689468,37.5483886
화양리우동집.옆초밥집,127.0689432,37.5480981
,127.0680645,37.5481682
,127.0694825,37.5480975
서울화양동우체국,127.0694255,37.5480105
서울화양동우체국,127.0693961,37.547975
참좋은약국,127.070313,37.547887
명동찌게마을,127.0704699,37.5475383
전주당지네            콩나묵국밥5000원24시간,127.0726834,37.5471958
맥주천국,127.0734231,37.5470758
Sbs노래방,127.073567,37.5468963
하루 건대후문점,127.0762355,37.5452685
개미집투,127.0763724,37.545301
서울한남동우체국,127.0035679,37.533554
,127.1773726,37.5740321
,127.0256559,37.5646241
,127.1788498,37.5720094
,127.1789787,37.5718331
,127.1787837,37.5718983
,127.179917,37.5679307
,127.1798159,37.5679305
,127.1753524,37.7157444
,127.1750805,37.7157891
,127.174096,37.7163487
,127.1744774,37.7158724
초이농협,127.1716312,37.5449405
초이농협,127.1717796,37.5450376
월남교차로,127.1731582,37.544792
횡성한우,127.1710052,37.5395976
횡성한우,127.1713101,37.5396159
지지미,127.1712094,37.53735
지지미,127.1714018,37.5372855
초이동행정복지센터,127.1712054,37.5365748
초이동행정복지센터,127.1713477,37.5365961
초이동유통단지,127.171161,37.5349308
초이동유통단지,127.1713114,37.5349351
초이교차로,127.1708813,37.5336586
초이교차로,127.1707856,37.5336757
사래기,127.1689925,37.5323969
사래기,127.1688421,37.5324904
사래기교차로,127.1665627,37.5315845
사래기교차로,127.1666128,37.5311707
고현초등학교.고덕숲아이파크,127.1650603,37.5538363
고덕숲.고덕센트럴아이파크,127.1651638,37.5516703
상일동산.롯데캐슬베네루체,127.1652331,37.5501172
상일근린공원,127.1670234,37.5472545
,127.0158084,37.5703904
,127.0157984,37.5704121
,127.0158781,37.5701062
창우자원,127.0161741,37.5706708
진짜김밥,127.0156914,37.5712452
나주곰탕24시간,127.0158828,37.5723726
개경순대국24시간,127.0158864,37.5722764
보국사,127.0097333,37.6017784
스타벅스,126.9821826,37.5613198
,127.0245023,37.5658566
노원골제주흑돼지,127.0575218,37.6752994
세운협업지원센터,126.9952825,37.5691746
4.5평 우동집,126.9902171,37.5742119
성북문화원,127.0057981,37.5897373
신한은행,126.97801,37.56365
,127.0349258,37.5426903
전곡시장,127.0684719,37.5778055
별가람마을,127.1166269,37.667305
별가람마을,127.1164938,37.6672153
현대아이파크2차,127.118536,37.664547
현대아이파크2차,127.1184049,37.6644654
현대아이파크1차,127.1189967,37.6626806
현대아이파크1차,127.118895,37.6626089
현대아이파크1차후문,127.1197521,37.6610788
현대아이파크1차후문,127.1193062,37.6611128
천주교 방학동성당,127.0278096,37.6637964
청수도서관,127.0107346,37.611743
,127.0210821,37.56839
,127.0196932,37.5695625
,127.020079,37.5696703
,127.0182293,37.5675627
더팬트리,126.9933086,37.5336847
퍼펙트커피,127.0534459,37.5501986
단코,126.9945458,37.534945
,127.0250577,37.5655435
한촌설렁탕군자점,127.07686,37.552881
태평양수산회세꼬시,127.078257,37.557005
콩이랑두부랑,127.090389,37.538368
숨비소리,127.072799,37.547004
홍천화로숯불구이,127.0797402,37.5559236
주식회사 돕,127.0692519,37.5414436
대학로전집,127.0697635,37.5437139
장원닭한마리,127.0792916,37.5316603
황금어장,127.0715491,37.5476428
함흥본가면옥,127.0797571,37.545067
한강옥,127.1095417,37.5477372
하이난,127.07642,37.5520304
팀스쿡,127.0936563,37.5424128
춘향골남원추어탕,127.0924708,37.5394861
천년의섬 명품 광어,127.0912914,37.5382075
채선당,127.0872224,37.5633567
지담정,127.0792729,37.5582095
중일가든,127.1074896,37.5474829
유일설렁탕,127.0864933,37.5673562
옹기생삼겹살,127.0968977,37.5545639
예담밥상,127.0652128,37.5424794
영산강,127.0852153,37.5363359
영덕물회&생태,127.0932221,37.5398604
심마니유황오리,127.0852777,37.5608602
송화양꼬치,127.0665517,37.5387443
소야지,127.0804375,37.5558218
샹그라,127.0760697,37.5512509
산울,127.1024213,37.5466931
비조,127.0936838,37.5428518
부림정,127.0627208,37.5363506
망향비빔국수,127.0912249,37.5492754
동해해물,127.0668275,37.5452704
동신참치,127.0957088,37.5349372
은행나무집,127.0985331,37.5429115
대갈집,127.0684009,37.5358089
대가식당,127.0943562,37.5419929
냉면전문점이대팔,127.0695705,37.539935
남원율천추어탕,127.102428,37.5466892
광장동 가온,127.111145,37.5515555
건국갈비,127.0759066,37.5456713
거보주,127.0851572,37.5380364
가마솥도가니탕 장수옥,127.0869436,37.56468
(주)장군갈비,127.08812,37.5547181
(주)남원추어탕,127.0646503,37.5426714
,127.0154933,37.5662287
,127.0145617,37.5655187
,126.997082,37.6848593
시청덕수궁,126.9769567,37.565866
,127.1752664,37.6022665
,127.1762749,37.6023937
,127.1762377,37.6014982
,127.1760553,37.6002359
,127.1708961,37.5957657
,127.1696958,37.5964638
,127.1696301,37.5996196
,127.1685491,37.5989411
,127.1706225,37.5998916
,127.1714124,37.5971385
돼지곱창전골실비집,127.0285554,37.639025
,127.0222611,37.5658445
,127.0212245,37.5662452
기업은행,127.0205172,37.5658675
,127.0083473,37.5683566
택시승차장,127.1799053,37.7163564
,127.056326,37.617346
,127.0562675,37.6173636
페이지룸8 PAGEROOM8,126.9826145,37.5840508
군부대입구삼거리,127.1751171,37.5430914
현대재활용,127.1770384,37.541327
충청원예,127.1788303,37.5402437
충청원예,127.1788615,37.5403662
현대재활용,127.1771431,37.5413705
군부대입구삼거리,127.1752828,37.5430946
주심숯가마,127.1752752,37.5353789
GS25,127.1729653,37.5302668
GS25,127.1730992,37.5303669
은가람중학교.리버스위트칸타빌,127.179173,37.5756507
미사강변도시베라체.미사강변리버뷰자이,127.1777827,37.572607
,127.0375496,37.5597139
상일동동아아파트,127.1676296,37.5457518
상일동동아아파트,127.1664472,37.545622
상일동주몽재활원,127.1642626,37.5458816
상일동주몽재활원,127.1637236,37.5457453
상일동빌라단지,127.1596121,37.5455959
상일동빌라단지,127.1587699,37.5455327
성덕중고등학교,127.1433684,37.5507536
우성아파트,127.1401541,37.5506436
천호초교입구사거리,127.133646,37.5458763
고분다리,127.1313939,37.54282
천호시장,127.1301835,37.5413448
천호우체국.로데오거리,127.1272167,37.5405761
천호역.풍납시장,127.122719,37.5371984
강동구청역농협중앙회,127.1199412,37.5291507
강동구청,127.1217631,37.5313789
성내시장,127.125422,37.536185
천호역5번출구.천호사거리,127.1270681,37.5376476
천호우체국,127.1258658,37.5407394
천호우체국.로데오거리,127.127293,37.5404115
천호시장,127.1296877,37.5408707
고분다리,127.1317116,37.5430462
천호초교입구사거리,127.1342505,37.5464616
강동농협,127.1359845,37.5485607
약국앞/천호우성아파트,127.1376356,37.5500499
우성아파트,127.1394822,37.5505169
성덕중고등학교,127.1428233,37.5506397
명일1동주민센터,127.146259,37.5502856
신명초교입구교차로,127.1467794,37.5401322
길동초등학교,127.1464584,37.5390619
길동우성아파트.은평교회맞은편,127.1455878,37.536311
둔촌푸르지오아파트사거리,127.1449137,37.5344272
둔촌고앞,127.1437642,37.5317643
둔촌청구아파트,127.1341828,37.5294891
대순진리회,127.1313015,37.5302981
성내2동주민센터.성내복지관,127.1281649,37.5311648
성내삼성아파트.공안과,127.1257138,37.5318382
강변역.테크노마트앞,127.0948142,37.5363127
한영중고,127.1559411,37.5479094
한영중고앞사거리,127.1559937,37.5488514
명일동한양아파트,127.1559347,37.5516145
강동노인종합복지관,127.1530601,37.5517585
신명초교입구교차로,127.1469815,37.54036
길동초등학교,127.1465152,37.5387891
길동은평교회,127.1457975,37.5364495
둔촌푸르지오아파트사거리,127.1451241,37.5344364
둔촌고등학교,127.1439221,37.5318378
둔촌청구아파트,127.1338396,37.5295239
대순진리회,127.1315746,37.5301503
성내2동주민센터.성내복지관,127.128107,37.5311293
성내삼성아파트.공안과,127.1259773,37.5317103
성내주유소,127.1224365,37.5327088
강동자이.프라자아파트(중),127.1478928,37.5362522
강동자이.프라자아파트(중),127.1487302,37.5366798
길동주민센터.둔촌2동주민센터(중),127.1427765,37.5341912
둔촌2동주민센터(중),127.1422332,37.533918
길동사거리.강동세무서(중),127.1365696,37.5345854
길동사거리.강동세무서(중),127.13594,37.5347049
강동역(중),127.1324852,37.5358816
강동역(중),127.1315939,37.5360713
천호역(중),127.1269156,37.5375822
천호역(중),127.1256225,37.5379268
,127.0931223,37.5992453
,127.0939841,37.5997868
,127.0922102,37.5989676
중앙보훈병원역2번출구,127.1487117,37.5296459
,127.1635812,37.6079968
,127.1644789,37.6066916
,127.1725778,37.6062624
,127.1713639,37.6074871
,127.1685975,37.6077909
,127.1678933,37.6077625
,127.1669774,37.6071378
,127.1679926,37.6085073
고덕리엔파크2단지.3단지,127.1737873,37.5572205
강일역.고덕리엔파크3단지.2단지,127.1740204,37.5571386
솔로스키친,127.0025451,37.5408676
스테이지비,127.0024848,37.5408684
미트볼라운지,127.0016067,37.536785
매덕스피자이태원점,126.9935239,37.5333467
고로킹,126.9898573,37.539639
Africanport,126.9912158,37.5331987
바이휴고,126.9911929,37.5354657
도쿄살롱,126.9947589,37.540407
포르게따,126.9874044,37.5385864
알사바페르시안퀸,126.9953926,37.5395817
오지상함박스테이크,126.9878369,37.5386412
미카,126.9877741,37.5386246
세컨드키친 한남,127.0085444,37.5343917
티그레,127.0058246,37.5347739
래리성,127.006322,37.5303445
81번옥,127.0065211,37.5301283
야스라기,127.0070009,37.5315951
42사이,127.0121563,37.5364168
샐러드셀러,127.0003937,37.5354444
타마린드,127.0008599,37.5348425
바나나그릴,127.0081253,37.5338242
아날로그키친,127.008182,37.5338519
챠크라,127.0096849,37.5344961
퀸스파크 한남점,127.0094676,37.5340132
함바그또카레야,127.0090739,37.5339231
굿모닝베트남,127.0084504,37.5342035
웨스턴차이나,127.0084222,37.5342162
오마일,127.0086982,37.5335988
디트로이트,126.9918944,37.535336
술탄베이케밥,126.9942253,37.5340242
미스터케밥 2호점,126.9958029,37.5339528
미스터케밥 본점,126.9952978,37.5347775
스티키팟한남점,127.0116127,37.537013
아벡누,127.0115182,37.5369503
도르프,127.0091463,37.5335988
더블린나나스트리트,127.0091825,37.5337465
스시원,126.9922431,37.5332817
시옹,126.9915235,37.5339304
길티플레져,126.9915457,37.5340401
만조네,126.9921571,37.5337178
펍앤그릴 프라하,126.9917099,37.5348972
아방뮤제,127.0004978,37.537668
자리,127.0022041,37.5380284
스모키러버스,127.0012898,37.5360066
알밤,127.0014437,37.5362733
라운드 어바웃,127.0013804,37.5364391
스파이시바이트,127.0021518,37.5377202
루틴,127.0021769,37.5377293
(주)마렘마트라토리아,127.0001312,37.5371995
타베모노,126.9993438,37.5361976
인더랩,126.9978186,37.5366084
호머,126.999828,37.535812
쟈니덤플링2호점,126.9947604,37.5349633
팻앨버트,126.9925552,37.5350693
산토리니,126.9929227,37.5348284
(주)마이첼시,126.9929897,37.5350549
나인티모,126.9942705,37.5351559
래미스,126.9944198,37.5351631
유피피,127.0028782,37.5307483
더플라잉팬블루,126.9945692,37.5349505
더 젤,126.9941162,37.5403637
르사이공,126.9922159,37.5338151
스시제트,127.0008599,37.5382483
진돈부리,126.9995338,37.5368824
비밀,126.9997058,37.5367526
프로메사,126.9908493,37.5332023
두바이,126.995424,37.5343797
앙카라펠레스,126.9953445,37.5343672
미스터케밥,126.9953703,37.5343667
케르반레스토랑,126.9951485,37.5343559
파샤,126.9949131,37.5348568
앙카라피크닉,126.9942886,37.5343414
신밧드,126.9942187,37.5342289
타코벨 이태원지점,126.9941845,37.5342297
(유)아웃백스테이크하우스 이태원점,126.9929445,37.5342224
라이포스트 이태원1호점,126.9920801,37.5341863
더피자필,126.9890072,37.5339085
다코너,126.9896816,37.5337897
산토리니 타베르나,126.9890299,37.5339734
랍스터 바,126.9894372,37.5339663
이드,126.9991854,37.5323774
마깐레스토랑,126.9982622,37.5326332
피에이케이인디아,126.9982486,37.532817
쌀람,126.997615,37.5332495
자프란레스토랑,126.9975698,37.5330008
스시이태원,126.9905912,37.5337573
더푸드트럭커스,126.9924716,37.5339984
도리키친,126.9925599,37.5338223
하시엔다,126.9934967,37.5340422
꾸띠자르당,126.99461,37.5334476
리버틴,126.9946553,37.5328854
시소스시,126.9944195,37.5327438
마이면,126.9943883,37.5327448
마구로센,127.0060463,37.5343378
하즈벤,127.0060101,37.5341324
파올로데마리아,127.0057295,37.5339702
월남집,127.0054534,37.5334476
엔스시,127.0035481,37.5333576
도이취하우스,127.0030503,37.5333072
아르모니움,127.0017378,37.5338406
코로비아,127.0011948,37.5338946
마이치치스,126.9917674,37.5347343
하즈키친,127.0060644,37.5341292
잭슨피자주식회사,126.9998009,37.5373617
사와강,127.0001629,37.5376284
그릴5타코,126.9917361,37.5348999
레뒤플라,126.9921253,37.5347629
제씨컴퍼니,126.9917587,37.5347593
비스트로알리,126.9999547,37.5373545
테이스트 오브 타이랜드,126.9893095,37.5390589
그릴,126.9937907,37.5351054
모글인터내쇼날,126.993225,37.5352207
마이누들,126.9927951,37.5348062
오레노,126.9948995,37.5351343
비손,126.9948646,37.5376662
비스트로 마미,126.9949672,37.5377199
구에스티케이733,126.9949082,37.5376917
알트스위스샬레,126.9942342,37.5356893
탑펍앤이자카야,126.9956146,37.5350262
마라,126.9993666,37.536192
치즈어랏,126.98945,37.5392173
포스트앨리동하드림,126.9901515,37.5395093
아워커뮨,126.9906783,37.5396109
씨리어스델리,126.9918578,37.5396644
니키타,126.9937805,37.540107
소이연남,126.9939427,37.5401243
타코세뇨리타,126.9951345,37.5405583
로코스,126.9955418,37.5409872
소셜테이블,126.990785,37.5407923
케르반베이커리,126.9965198,37.5345073
라그릴리아 이태원점,126.9961668,37.5344208
페트라 팰리스,126.9959178,37.5348352
파샤터키레스토랑,126.9949041,37.5342621
씨티사라,126.9959587,37.5331594
핑크보우트레이딩 리틀인디안서울 주식회사,126.9967099,37.5332927
마리푸드,126.9966375,37.5330873
알아지스,126.9964605,37.5332713
AL- HOOR,126.9964203,37.5332639
봄베그릴,126.9962347,37.533199
페르시안랜드,126.9947231,37.5338837
피자레볼루션,126.9954924,37.5343523
포랜레스토랑,126.995764,37.5339522
(주)우스마니아인터내셔날레스토랑,126.9956916,37.5332278
(주)하베스트남산,126.9933466,37.5424431
바램,126.9924435,37.5337112
피셔맨즈,126.9926821,37.5337286
코타지카페보리,126.9919552,37.5347376
맥.앤,126.9916184,37.5354837
생어거스틴,126.9921932,37.5350981
미카사,126.9923425,37.5348495
타파스바,126.9925462,37.5348639
올드스탠,126.9928992,37.5348279
(주)코파카바나그릴,126.9930033,37.5348675
시카고,126.9930983,37.5348747
스파이스마켓,126.9935058,37.533271
해피홈레스토랑,126.9915008,37.5340385
카오산,126.9929219,37.5335845
살모니스트,126.9924241,37.533725
케이번버거 이태원,126.989125,37.5333211
빠꼬로꼬,126.9874766,37.5395487
돈차를리세군도,126.9871829,37.5388331
아자쓰,126.9871671,37.5386858
(주)페어몬트인베스트먼트쁘띠발롱경리단,126.9869972,37.5379917
미마드레,126.986961,37.5377394
아라빅하우스,126.9871242,37.5371274
칠리칠리,126.9870672,37.5371268
더버뮤다,126.9893558,37.5332563
예스버거,126.9870471,37.537224
포포유,126.9874993,37.5396243
토마틸로이태원,126.9945827,37.5351775
치(Room H,126.9875581,37.5396928
트(LAZZAT,126.9896997,37.5336707
대한각,126.9913066,37.5308742
어썸레스토랑,126.9904374,37.5331843
불앤배럴,126.99027,37.5333789
페트라,126.9877218,37.5346545
포88,126.990718,37.5330834
킨덜스,126.9885727,37.5343554
써스티 몽크 이태원점,126.9886089,37.5343453
따뻬오,126.9885311,37.5343708
(주)부다스벨리,126.9883781,37.5343914
매니멀스모크하우스,126.9884731,37.5345212
지노스 피자,126.9882369,37.5343986
로얄맨션,127.0103954,37.5339843
자매즈,126.9983119,37.5342154
메시야,126.990794,37.541059
블루밍런던,126.9908396,37.5411013
오후정,126.9899975,37.539967
팬스테이크키친경리단점,126.9914566,37.5399158
스테키,126.9914707,37.539885
디코드,126.9914459,37.5399419
(주)존쿡델리미트이태원점,126.99155,37.5394157
소울트럭,126.9915373,37.5394322
올리아 키친 앤 그로서리,126.9958496,37.5407314
예환,126.9947327,37.5404
만나키친,126.9938492,37.540115
유니버스 샌드위치,126.9938006,37.5401097
빔봄,126.9922832,37.5401437
로스아미고스,126.9931204,37.534875
레호이,126.9901691,37.5432322
브루터스,126.9904227,37.5421042
키이츠,126.9901193,37.5434989
이태원겐지스,126.9985042,37.5347892
쓰리앨리,126.9984794,37.5348136
스페인클럽,126.9981709,37.534695
안도,126.9980797,37.534671
투브로즈,126.9981354,37.5346875
브래드쇼,126.9979046,37.5346082
타이오키드,126.9979341,37.5346114
허머스키친,126.9979696,37.5346159
믹존스피자,126.9939629,37.5401291
피자무쪼,126.9962075,37.5348352
니시키,126.9994931,37.5356282
얌타이,126.9994162,37.5355813
라블루피제리아,126.9992895,37.5354948
멘야산다이메,126.9967506,37.5345073
엘그레코스,126.9886082,37.5391631
삼이공,126.9883049,37.53921
맷크로켓,126.9881013,37.5391379
까올리포차나,126.9876668,37.5391198
빌리스테이블,126.9877893,37.537134
그데이,126.9874137,37.5372601
오베이,126.9874539,37.537258
차찬텡,126.9882329,37.536925
길버트버거앤프라이즈이태원,126.9889393,37.5345537
핏제리아디부자 2호점,127.0011315,37.538497
시화담그릴,127.0011767,37.5372283
트레비아,127.000258,37.5369184
도미니크,127.000344,37.5362589
어메이징타이,126.9999728,37.5359706
포호아이태원점,126.9988805,37.5356497
알리바바,126.9966193,37.5348208
라일리스탭하우스,126.9948057,37.5347278
에이치엘씨,126.9937364,37.5348135
따봉브라질,126.9918131,37.5345395
(주)오리지널팬케이크하우스(이태원점),126.9910497,37.5346003
아그라,126.9909894,37.5345971
왕타이,126.9907224,37.5344817
스매싱펍,126.9899077,37.5345898
아피아,126.9895231,37.5346799
패션5라뜰리에,127.0021404,37.53871
베라나폴리,127.0020774,37.5387132
챠이(Chai)797이태원점,127.0020367,37.5384609
엘본더테이블 이태원점,127.0020883,37.538454
코쿠라,127.0025662,37.5381041
그린바스켓,127.0061639,37.5338368
리스퀘어,127.0102326,37.534943
마인드,127.0087979,37.5348458
도마622,127.0088342,37.53539
갈로,127.008667,37.5345484
도스타코스,127.0086531,37.534543
스탠다드키친,127.0024758,37.542555
벨그레이드,126.9917315,37.5352603
고블앤고,126.9919805,37.5349972
(주)어번그룹 바토스 이태원점,126.9901929,37.5346186
이치더힐,126.987307,37.5385635
사이공그릴,127.0081518,37.533838
핏제리아디부자 1호점,126.9998009,37.5372644
카이로 바베큐,126.9980676,37.5329432
오만지아,127.0098297,37.5339735
다운타우너,127.0003937,37.5358805
스톤그라운드,126.9995881,37.5372644
포카사,126.9997149,37.53725
스시고코로,127.0077608,37.5345616
마트료시카,126.9999936,37.5359854
그린내,126.9870652,37.537343
르푸도레,126.991831,37.5356603
스윗비,126.9923782,37.5397942
알레딴떼,126.9902554,37.5412608
덥스텝 비,127.0000181,37.5368031
크리에잇쿠키,126.9905995,37.539621
플라잉볼 익스프레스 이태원점,126.9892832,37.5344528
알라딘,126.9951711,37.5341685
토키바야마,126.988455,37.5349609
이태원 더 버거,126.9900346,37.5334365
반미리,126.9938284,37.5401129
더 할랄 가이즈,126.9947819,37.5347271
노리테이블,126.9880296,37.5346112
감성타코 한남점,127.0115511,37.5369705
하나마치,127.0011948,37.5362228
소이연남 한남점,127.0099204,37.5352061
도쿄쟁반,127.0006653,37.535621
유다 야키토리,126.9993887,37.5355611
베트남고향식당3호점,126.9938754,37.5401161
파스타 프레스카,126.9991173,37.5366552
완차이야,126.9884,37.539192
우육미엔 이태원점,126.9999004,37.5375131
낭낭,126.9934869,37.5338656
부아,126.9934514,37.5338656
골든불,127.0013804,37.537077
비스테까 토레엔,126.9939122,37.5401187
타지펠리스,126.9954472,37.5336999
로코스핑크솔트,126.9924288,37.532305
누랑즈뉘,126.9886492,37.5374512
도쿄빙수경리단길점,126.9873755,37.5372654
빌리스팬케이크,126.987791,37.5371271
매덕스피자한남점,127.0115873,37.5369901
포하우스,126.9914813,37.5339532
일키아쏘,127.000258,37.5373797
후지야마소바,126.9970583,37.5345397
유타로,126.9981092,37.5346795
앤와이비엔비버거엔베이글,126.9990948,37.5366661
아라베스크이태원,126.998855,37.5356354
,127.021977,37.5707458
,127.0210219,37.5706991
,127.0321459,37.5899959
,127.0321158,37.5899594
,127.0321972,37.5899776
,127.0321936,37.5899398
,127.0472882,37.5693272
강원약국,127.0130186,37.6024777
자산약국,127.0394007,37.6043519
제창약국,127.0134857,37.6057284
십자약국,127.0238601,37.6079216
용수약국,127.0147749,37.5961165
정인약국,127.0159131,37.6024197
동성약국,127.0314339,37.5851103
운용약국,127.0376777,37.5914371
서울고명약국,127.0205868,37.5986781
민정약국,127.0226287,37.5954269
알파약국,127.0412909,37.61413
온누리청수약국,127.0032349,37.6170023
대림당약국,127.0223818,37.6028619
영생약국,127.0338609,37.5941052
수진약국,127.0534464,37.6144099
지민약국,127.0150137,37.5899645
개미약국,127.0496106,37.6168046
남진약국,127.0230392,37.6047539
세종약국,127.002886,37.6171177
종암약국,127.0354477,37.5974312
석산약국,127.0368231,37.6034674
인현약국,127.0463717,37.6175987
백경약국,127.0608027,37.6073894
수보약국,127.0080592,37.6088103
관문약국,127.0552371,37.6159695
메디팜믿음약국,127.0595712,37.6081504
구원약국,127.037557,37.6036618
새비홍약국,127.0624505,37.6113781
선화약국,127.0580049,37.6097009
새민우약국,127.0182724,37.5993019
굿모닝약국,127.0081069,37.5890786
회생약국,127.0193415,37.5824136
소망약국,127.0189888,37.6021778
프라임온누리약국,127.0483959,37.6229462
명소약국,127.0611286,37.6070577
민성약국,127.0314322,37.6026436
이화프라자약국,127.0100842,37.6088642
두리온누리약국,127.0346281,37.5978855
성북월드팜약국,127.051314,37.6099275
드림약국,127.0519891,37.6100497
연세정약국,127.0522327,37.60859
서울약국,127.0214428,37.5983896
메디팜백약국,127.0362089,37.6073346
신중앙약국,127.0357824,37.596422
마음약국,127.0320167,37.6030399
새석관약국,127.0588152,37.60885
은혜약국,127.0344019,37.5985487
좋은약국,127.0463517,37.6072013
화인온누리약국,127.0309893,37.6050584
새봄약국,127.0206053,37.5837144
올리브약국,127.0181758,37.5933266
밝은약국,127.0245563,37.603467
올리브한성약국,127.008288,37.5891507
명신약국,127.0316691,37.6058439
봄온누리약국,127.0488745,37.613464
백세약국,127.0131364,37.6024344
건강약국,127.0131844,37.5920839
맑은샘온누리약국,127.0169156,37.588429
희망약국,127.0430894,37.6140249
신정릉우리약국,127.0098893,37.6081723
한강약국,127.029845,37.6094267
동서옵티마약국,127.0286752,37.6069114
바른온누리약국,127.0404642,37.6018264
가까운약국,127.0227688,37.5795442
덕성온누리약국,127.0136162,37.6007694
365약국,127.0294596,37.6086303
신흥약국,127.0089745,37.6111312
나약국,127.0412638,37.6143679
뉴대원약국,127.0567075,37.6103171
힘챤약국,127.0112888,37.6061251
보람약국,127.0504692,37.6135282
우주온누리약국,127.0159159,37.5942387
미소담약국,127.00969,37.6087958
대원약국,127.0625345,37.6089129
새국민약국,127.0421909,37.6029163
팜케어건강약국,127.0589831,37.6092031
동민약국,127.0351641,37.6107515
조일약국,127.0096735,37.5863863
새보건약국,127.0398576,37.6026267
장위햇살약국,127.0565335,37.610891
영준약국,127.0329348,37.6099268
이화약국,127.0230392,37.6047539
참약사약국,127.0339547,37.6012013
금강약국,127.0312935,37.5849987
햇님약국,127.0219654,37.6049859
다정약국,127.014863,37.6062545
허브약국,127.0036155,37.6169122
웰팜약국,127.0193259,37.6094433
스마일약국,127.0154033,37.59026
사랑받는 약국,127.0170727,37.6024123
정릉열린약국,127.01022,37.6083633
보림약국,127.007731,37.589385
스타약국,127.0154942,37.5921665
두리약국,127.0602456,37.6074654
늘푸른약국,127.0610377,37.6066541
스타온누리약국,127.0078895,37.5889885
W스토어 참좋은약국,127.0098778,37.5898209
이층봄약국,127.0147873,37.5901772
미소드림약국,127.0073324,37.5887327
정릉약국,127.0097715,37.6085435
아이팜약국,127.0179762,37.6108635
현약국,127.0193227,37.5973845
세계로약국,127.0644864,37.6134529
도담약국,127.0282179,37.6073728
가까운행복약국,127.0236768,37.586997
아가페온누리약국,127.0137843,37.6031876
아이메디칼약국,127.0299391,37.6068462
삼성약국,127.0220907,37.5988904
새롬약국,127.0429806,37.6138195
열린약국,127.0337585,37.5981633
보문약국,127.018731,37.5859924
삼층약국,127.0247172,37.6035281
아름다운약국,127.0221511,37.6050369
유민약국,127.0185882,37.5944185
정릉아름드리약국,127.0101247,37.6073758
나바론약국,127.0066168,37.5891039
길음시장약국,127.0209503,37.6026964
육층약국,127.0170886,37.5925735
더사랑약국,127.0165047,37.594235
새성신약국,127.0182168,37.5941555
소원약국,127.0294735,37.5865092
콩약국,127.0230392,37.6047539
하얀약국,127.0159792,37.5937305
홀리데이약국,127.0331664,37.6010142
돌곶이온누리약국,127.0569207,37.6104234
호수온누리약국,127.029052,37.6089404
동부약국,127.024975,37.6093522
국민약국,126.9995878,37.6080393
